,x,y,grav
0,102.41781,24.286830000000002,
1,102.4210206122449,24.286830000000002,
2,102.4242312244898,24.286830000000002,
3,102.4274418367347,24.286830000000002,
4,102.4306524489796,24.286830000000002,
5,102.43386306122449,24.286830000000002,
6,102.43707367346938,24.286830000000002,
7,102.44028428571428,24.286830000000002,
8,102.44349489795918,24.286830000000002,
9,102.44670551020408,24.286830000000002,
10,102.44991612244898,24.286830000000002,
11,102.45312673469388,24.286830000000002,
12,102.45633734693878,24.286830000000002,
13,102.45954795918368,24.286830000000002,
14,102.46275857142858,24.286830000000002,
15,102.46596918367347,24.286830000000002,
16,102.46917979591836,24.286830000000002,
17,102.47239040816326,24.286830000000002,
18,102.47560102040816,24.286830000000002,
19,102.47881163265306,24.286830000000002,
20,102.48202224489796,24.286830000000002,
21,102.48523285714286,24.286830000000002,
22,102.48844346938776,24.286830000000002,
23,102.49165408163266,24.286830000000002,
24,102.49486469387756,24.286830000000002,
25,102.49807530612244,24.286830000000002,
26,102.50128591836734,24.286830000000002,
27,102.50449653061224,24.286830000000002,
28,102.50770714285714,24.286830000000002,
29,102.51091775510204,24.286830000000002,
30,102.51412836734694,24.286830000000002,
31,102.51733897959184,24.286830000000002,
32,102.52054959183674,24.286830000000002,
33,102.52376020408164,24.286830000000002,
34,102.52697081632654,24.286830000000002,
35,102.53018142857142,24.286830000000002,
36,102.53339204081632,24.286830000000002,
37,102.53660265306122,24.286830000000002,
38,102.53981326530612,24.286830000000002,
39,102.54302387755102,24.286830000000002,
40,102.54623448979592,24.286830000000002,
41,102.54944510204082,24.286830000000002,
42,102.55265571428572,24.286830000000002,
43,102.55586632653062,24.286830000000002,
44,102.55907693877552,24.286830000000002,
45,102.5622875510204,24.286830000000002,
46,102.5654981632653,24.286830000000002,
47,102.5687087755102,24.286830000000002,
48,102.5719193877551,24.286830000000002,
49,102.57513,24.286830000000002,
50,102.41781,24.289719183673473,
51,102.4210206122449,24.289719183673473,
52,102.4242312244898,24.289719183673473,
53,102.4274418367347,24.289719183673473,
54,102.4306524489796,24.289719183673473,
55,102.43386306122449,24.289719183673473,
56,102.43707367346938,24.289719183673473,
57,102.44028428571428,24.289719183673473,
58,102.44349489795918,24.289719183673473,
59,102.44670551020408,24.289719183673473,
60,102.44991612244898,24.289719183673473,
61,102.45312673469388,24.289719183673473,
62,102.45633734693878,24.289719183673473,
63,102.45954795918368,24.289719183673473,
64,102.46275857142858,24.289719183673473,
65,102.46596918367347,24.289719183673473,
66,102.46917979591836,24.289719183673473,
67,102.47239040816326,24.289719183673473,
68,102.47560102040816,24.289719183673473,
69,102.47881163265306,24.289719183673473,
70,102.48202224489796,24.289719183673473,
71,102.48523285714286,24.289719183673473,
72,102.48844346938776,24.289719183673473,
73,102.49165408163266,24.289719183673473,
74,102.49486469387756,24.289719183673473,
75,102.49807530612244,24.289719183673473,
76,102.50128591836734,24.289719183673473,
77,102.50449653061224,24.289719183673473,
78,102.50770714285714,24.289719183673473,
79,102.51091775510204,24.289719183673473,
80,102.51412836734694,24.289719183673473,
81,102.51733897959184,24.289719183673473,
82,102.52054959183674,24.289719183673473,
83,102.52376020408164,24.289719183673473,
84,102.52697081632654,24.289719183673473,
85,102.53018142857142,24.289719183673473,
86,102.53339204081632,24.289719183673473,
87,102.53660265306122,24.289719183673473,
88,102.53981326530612,24.289719183673473,
89,102.54302387755102,24.289719183673473,
90,102.54623448979592,24.289719183673473,
91,102.54944510204082,24.289719183673473,
92,102.55265571428572,24.289719183673473,
93,102.55586632653062,24.289719183673473,
94,102.55907693877552,24.289719183673473,
95,102.5622875510204,24.289719183673473,
96,102.5654981632653,24.289719183673473,
97,102.5687087755102,24.289719183673473,
98,102.5719193877551,24.289719183673473,
99,102.57513,24.289719183673473,
100,102.41781,24.29260836734694,
101,102.4210206122449,24.29260836734694,
102,102.4242312244898,24.29260836734694,
103,102.4274418367347,24.29260836734694,
104,102.4306524489796,24.29260836734694,
105,102.43386306122449,24.29260836734694,
106,102.43707367346938,24.29260836734694,
107,102.44028428571428,24.29260836734694,
108,102.44349489795918,24.29260836734694,
109,102.44670551020408,24.29260836734694,
110,102.44991612244898,24.29260836734694,
111,102.45312673469388,24.29260836734694,
112,102.45633734693878,24.29260836734694,
113,102.45954795918368,24.29260836734694,
114,102.46275857142858,24.29260836734694,
115,102.46596918367347,24.29260836734694,
116,102.46917979591836,24.29260836734694,
117,102.47239040816326,24.29260836734694,
118,102.47560102040816,24.29260836734694,
119,102.47881163265306,24.29260836734694,
120,102.48202224489796,24.29260836734694,
121,102.48523285714286,24.29260836734694,
122,102.48844346938776,24.29260836734694,
123,102.49165408163266,24.29260836734694,
124,102.49486469387756,24.29260836734694,
125,102.49807530612244,24.29260836734694,
126,102.50128591836734,24.29260836734694,
127,102.50449653061224,24.29260836734694,
128,102.50770714285714,24.29260836734694,
129,102.51091775510204,24.29260836734694,
130,102.51412836734694,24.29260836734694,
131,102.51733897959184,24.29260836734694,
132,102.52054959183674,24.29260836734694,
133,102.52376020408164,24.29260836734694,
134,102.52697081632654,24.29260836734694,
135,102.53018142857142,24.29260836734694,
136,102.53339204081632,24.29260836734694,
137,102.53660265306122,24.29260836734694,
138,102.53981326530612,24.29260836734694,
139,102.54302387755102,24.29260836734694,
140,102.54623448979592,24.29260836734694,
141,102.54944510204082,24.29260836734694,
142,102.55265571428572,24.29260836734694,
143,102.55586632653062,24.29260836734694,
144,102.55907693877552,24.29260836734694,
145,102.5622875510204,24.29260836734694,
146,102.5654981632653,24.29260836734694,
147,102.5687087755102,24.29260836734694,
148,102.5719193877551,24.29260836734694,
149,102.57513,24.29260836734694,
150,102.41781,24.29549755102041,
151,102.4210206122449,24.29549755102041,
152,102.4242312244898,24.29549755102041,
153,102.4274418367347,24.29549755102041,
154,102.4306524489796,24.29549755102041,
155,102.43386306122449,24.29549755102041,
156,102.43707367346938,24.29549755102041,
157,102.44028428571428,24.29549755102041,
158,102.44349489795918,24.29549755102041,
159,102.44670551020408,24.29549755102041,
160,102.44991612244898,24.29549755102041,
161,102.45312673469388,24.29549755102041,
162,102.45633734693878,24.29549755102041,
163,102.45954795918368,24.29549755102041,
164,102.46275857142858,24.29549755102041,
165,102.46596918367347,24.29549755102041,
166,102.46917979591836,24.29549755102041,
167,102.47239040816326,24.29549755102041,
168,102.47560102040816,24.29549755102041,
169,102.47881163265306,24.29549755102041,
170,102.48202224489796,24.29549755102041,
171,102.48523285714286,24.29549755102041,
172,102.48844346938776,24.29549755102041,
173,102.49165408163266,24.29549755102041,
174,102.49486469387756,24.29549755102041,
175,102.49807530612244,24.29549755102041,
176,102.50128591836734,24.29549755102041,
177,102.50449653061224,24.29549755102041,
178,102.50770714285714,24.29549755102041,
179,102.51091775510204,24.29549755102041,
180,102.51412836734694,24.29549755102041,
181,102.51733897959184,24.29549755102041,
182,102.52054959183674,24.29549755102041,
183,102.52376020408164,24.29549755102041,
184,102.52697081632654,24.29549755102041,
185,102.53018142857142,24.29549755102041,
186,102.53339204081632,24.29549755102041,
187,102.53660265306122,24.29549755102041,
188,102.53981326530612,24.29549755102041,
189,102.54302387755102,24.29549755102041,
190,102.54623448979592,24.29549755102041,
191,102.54944510204082,24.29549755102041,
192,102.55265571428572,24.29549755102041,
193,102.55586632653062,24.29549755102041,
194,102.55907693877552,24.29549755102041,
195,102.5622875510204,24.29549755102041,
196,102.5654981632653,24.29549755102041,
197,102.5687087755102,24.29549755102041,
198,102.5719193877551,24.29549755102041,
199,102.57513,24.29549755102041,
200,102.41781,24.298386734693878,
201,102.4210206122449,24.298386734693878,
202,102.4242312244898,24.298386734693878,
203,102.4274418367347,24.298386734693878,
204,102.4306524489796,24.298386734693878,
205,102.43386306122449,24.298386734693878,
206,102.43707367346938,24.298386734693878,
207,102.44028428571428,24.298386734693878,
208,102.44349489795918,24.298386734693878,
209,102.44670551020408,24.298386734693878,
210,102.44991612244898,24.298386734693878,
211,102.45312673469388,24.298386734693878,
212,102.45633734693878,24.298386734693878,
213,102.45954795918368,24.298386734693878,
214,102.46275857142858,24.298386734693878,
215,102.46596918367347,24.298386734693878,
216,102.46917979591836,24.298386734693878,
217,102.47239040816326,24.298386734693878,
218,102.47560102040816,24.298386734693878,
219,102.47881163265306,24.298386734693878,
220,102.48202224489796,24.298386734693878,
221,102.48523285714286,24.298386734693878,
222,102.48844346938776,24.298386734693878,
223,102.49165408163266,24.298386734693878,
224,102.49486469387756,24.298386734693878,
225,102.49807530612244,24.298386734693878,
226,102.50128591836734,24.298386734693878,
227,102.50449653061224,24.298386734693878,
228,102.50770714285714,24.298386734693878,
229,102.51091775510204,24.298386734693878,
230,102.51412836734694,24.298386734693878,
231,102.51733897959184,24.298386734693878,
232,102.52054959183674,24.298386734693878,
233,102.52376020408164,24.298386734693878,
234,102.52697081632654,24.298386734693878,
235,102.53018142857142,24.298386734693878,
236,102.53339204081632,24.298386734693878,
237,102.53660265306122,24.298386734693878,
238,102.53981326530612,24.298386734693878,
239,102.54302387755102,24.298386734693878,
240,102.54623448979592,24.298386734693878,
241,102.54944510204082,24.298386734693878,
242,102.55265571428572,24.298386734693878,
243,102.55586632653062,24.298386734693878,
244,102.55907693877552,24.298386734693878,
245,102.5622875510204,24.298386734693878,
246,102.5654981632653,24.298386734693878,
247,102.5687087755102,24.298386734693878,
248,102.5719193877551,24.298386734693878,
249,102.57513,24.298386734693878,
250,102.41781,24.30127591836735,
251,102.4210206122449,24.30127591836735,
252,102.4242312244898,24.30127591836735,
253,102.4274418367347,24.30127591836735,
254,102.4306524489796,24.30127591836735,
255,102.43386306122449,24.30127591836735,
256,102.43707367346938,24.30127591836735,
257,102.44028428571428,24.30127591836735,
258,102.44349489795918,24.30127591836735,
259,102.44670551020408,24.30127591836735,
260,102.44991612244898,24.30127591836735,
261,102.45312673469388,24.30127591836735,
262,102.45633734693878,24.30127591836735,
263,102.45954795918368,24.30127591836735,
264,102.46275857142858,24.30127591836735,
265,102.46596918367347,24.30127591836735,
266,102.46917979591836,24.30127591836735,
267,102.47239040816326,24.30127591836735,
268,102.47560102040816,24.30127591836735,
269,102.47881163265306,24.30127591836735,
270,102.48202224489796,24.30127591836735,
271,102.48523285714286,24.30127591836735,
272,102.48844346938776,24.30127591836735,
273,102.49165408163266,24.30127591836735,
274,102.49486469387756,24.30127591836735,
275,102.49807530612244,24.30127591836735,
276,102.50128591836734,24.30127591836735,
277,102.50449653061224,24.30127591836735,
278,102.50770714285714,24.30127591836735,
279,102.51091775510204,24.30127591836735,
280,102.51412836734694,24.30127591836735,
281,102.51733897959184,24.30127591836735,
282,102.52054959183674,24.30127591836735,
283,102.52376020408164,24.30127591836735,
284,102.52697081632654,24.30127591836735,
285,102.53018142857142,24.30127591836735,
286,102.53339204081632,24.30127591836735,
287,102.53660265306122,24.30127591836735,
288,102.53981326530612,24.30127591836735,
289,102.54302387755102,24.30127591836735,
290,102.54623448979592,24.30127591836735,
291,102.54944510204082,24.30127591836735,
292,102.55265571428572,24.30127591836735,
293,102.55586632653062,24.30127591836735,
294,102.55907693877552,24.30127591836735,
295,102.5622875510204,24.30127591836735,
296,102.5654981632653,24.30127591836735,
297,102.5687087755102,24.30127591836735,
298,102.5719193877551,24.30127591836735,
299,102.57513,24.30127591836735,
300,102.41781,24.30416510204082,
301,102.4210206122449,24.30416510204082,
302,102.4242312244898,24.30416510204082,
303,102.4274418367347,24.30416510204082,
304,102.4306524489796,24.30416510204082,
305,102.43386306122449,24.30416510204082,
306,102.43707367346938,24.30416510204082,
307,102.44028428571428,24.30416510204082,
308,102.44349489795918,24.30416510204082,
309,102.44670551020408,24.30416510204082,
310,102.44991612244898,24.30416510204082,
311,102.45312673469388,24.30416510204082,
312,102.45633734693878,24.30416510204082,
313,102.45954795918368,24.30416510204082,
314,102.46275857142858,24.30416510204082,
315,102.46596918367347,24.30416510204082,
316,102.46917979591836,24.30416510204082,
317,102.47239040816326,24.30416510204082,
318,102.47560102040816,24.30416510204082,
319,102.47881163265306,24.30416510204082,
320,102.48202224489796,24.30416510204082,
321,102.48523285714286,24.30416510204082,
322,102.48844346938776,24.30416510204082,
323,102.49165408163266,24.30416510204082,
324,102.49486469387756,24.30416510204082,
325,102.49807530612244,24.30416510204082,
326,102.50128591836734,24.30416510204082,
327,102.50449653061224,24.30416510204082,
328,102.50770714285714,24.30416510204082,
329,102.51091775510204,24.30416510204082,
330,102.51412836734694,24.30416510204082,
331,102.51733897959184,24.30416510204082,
332,102.52054959183674,24.30416510204082,
333,102.52376020408164,24.30416510204082,
334,102.52697081632654,24.30416510204082,
335,102.53018142857142,24.30416510204082,
336,102.53339204081632,24.30416510204082,
337,102.53660265306122,24.30416510204082,
338,102.53981326530612,24.30416510204082,
339,102.54302387755102,24.30416510204082,
340,102.54623448979592,24.30416510204082,
341,102.54944510204082,24.30416510204082,
342,102.55265571428572,24.30416510204082,
343,102.55586632653062,24.30416510204082,
344,102.55907693877552,24.30416510204082,
345,102.5622875510204,24.30416510204082,
346,102.5654981632653,24.30416510204082,
347,102.5687087755102,24.30416510204082,
348,102.5719193877551,24.30416510204082,
349,102.57513,24.30416510204082,
350,102.41781,24.307054285714287,
351,102.4210206122449,24.307054285714287,
352,102.4242312244898,24.307054285714287,
353,102.4274418367347,24.307054285714287,
354,102.4306524489796,24.307054285714287,
355,102.43386306122449,24.307054285714287,
356,102.43707367346938,24.307054285714287,
357,102.44028428571428,24.307054285714287,
358,102.44349489795918,24.307054285714287,
359,102.44670551020408,24.307054285714287,
360,102.44991612244898,24.307054285714287,
361,102.45312673469388,24.307054285714287,
362,102.45633734693878,24.307054285714287,
363,102.45954795918368,24.307054285714287,
364,102.46275857142858,24.307054285714287,
365,102.46596918367347,24.307054285714287,
366,102.46917979591836,24.307054285714287,
367,102.47239040816326,24.307054285714287,
368,102.47560102040816,24.307054285714287,
369,102.47881163265306,24.307054285714287,
370,102.48202224489796,24.307054285714287,
371,102.48523285714286,24.307054285714287,
372,102.48844346938776,24.307054285714287,
373,102.49165408163266,24.307054285714287,
374,102.49486469387756,24.307054285714287,
375,102.49807530612244,24.307054285714287,
376,102.50128591836734,24.307054285714287,
377,102.50449653061224,24.307054285714287,
378,102.50770714285714,24.307054285714287,
379,102.51091775510204,24.307054285714287,
380,102.51412836734694,24.307054285714287,
381,102.51733897959184,24.307054285714287,
382,102.52054959183674,24.307054285714287,
383,102.52376020408164,24.307054285714287,
384,102.52697081632654,24.307054285714287,
385,102.53018142857142,24.307054285714287,
386,102.53339204081632,24.307054285714287,
387,102.53660265306122,24.307054285714287,
388,102.53981326530612,24.307054285714287,
389,102.54302387755102,24.307054285714287,
390,102.54623448979592,24.307054285714287,
391,102.54944510204082,24.307054285714287,
392,102.55265571428572,24.307054285714287,
393,102.55586632653062,24.307054285714287,
394,102.55907693877552,24.307054285714287,
395,102.5622875510204,24.307054285714287,
396,102.5654981632653,24.307054285714287,
397,102.5687087755102,24.307054285714287,
398,102.5719193877551,24.307054285714287,
399,102.57513,24.307054285714287,
400,102.41781,24.309943469387758,
401,102.4210206122449,24.309943469387758,
402,102.4242312244898,24.309943469387758,
403,102.4274418367347,24.309943469387758,
404,102.4306524489796,24.309943469387758,
405,102.43386306122449,24.309943469387758,
406,102.43707367346938,24.309943469387758,
407,102.44028428571428,24.309943469387758,
408,102.44349489795918,24.309943469387758,
409,102.44670551020408,24.309943469387758,
410,102.44991612244898,24.309943469387758,
411,102.45312673469388,24.309943469387758,
412,102.45633734693878,24.309943469387758,
413,102.45954795918368,24.309943469387758,
414,102.46275857142858,24.309943469387758,
415,102.46596918367347,24.309943469387758,
416,102.46917979591836,24.309943469387758,
417,102.47239040816326,24.309943469387758,
418,102.47560102040816,24.309943469387758,
419,102.47881163265306,24.309943469387758,
420,102.48202224489796,24.309943469387758,
421,102.48523285714286,24.309943469387758,
422,102.48844346938776,24.309943469387758,
423,102.49165408163266,24.309943469387758,
424,102.49486469387756,24.309943469387758,
425,102.49807530612244,24.309943469387758,
426,102.50128591836734,24.309943469387758,
427,102.50449653061224,24.309943469387758,
428,102.50770714285714,24.309943469387758,
429,102.51091775510204,24.309943469387758,
430,102.51412836734694,24.309943469387758,
431,102.51733897959184,24.309943469387758,
432,102.52054959183674,24.309943469387758,
433,102.52376020408164,24.309943469387758,
434,102.52697081632654,24.309943469387758,
435,102.53018142857142,24.309943469387758,
436,102.53339204081632,24.309943469387758,
437,102.53660265306122,24.309943469387758,
438,102.53981326530612,24.309943469387758,
439,102.54302387755102,24.309943469387758,
440,102.54623448979592,24.309943469387758,
441,102.54944510204082,24.309943469387758,
442,102.55265571428572,24.309943469387758,
443,102.55586632653062,24.309943469387758,
444,102.55907693877552,24.309943469387758,
445,102.5622875510204,24.309943469387758,
446,102.5654981632653,24.309943469387758,
447,102.5687087755102,24.309943469387758,
448,102.5719193877551,24.309943469387758,
449,102.57513,24.309943469387758,
450,102.41781,24.312832653061225,
451,102.4210206122449,24.312832653061225,
452,102.4242312244898,24.312832653061225,
453,102.4274418367347,24.312832653061225,
454,102.4306524489796,24.312832653061225,
455,102.43386306122449,24.312832653061225,
456,102.43707367346938,24.312832653061225,
457,102.44028428571428,24.312832653061225,
458,102.44349489795918,24.312832653061225,
459,102.44670551020408,24.312832653061225,
460,102.44991612244898,24.312832653061225,
461,102.45312673469388,24.312832653061225,
462,102.45633734693878,24.312832653061225,
463,102.45954795918368,24.312832653061225,
464,102.46275857142858,24.312832653061225,
465,102.46596918367347,24.312832653061225,
466,102.46917979591836,24.312832653061225,
467,102.47239040816326,24.312832653061225,
468,102.47560102040816,24.312832653061225,
469,102.47881163265306,24.312832653061225,
470,102.48202224489796,24.312832653061225,
471,102.48523285714286,24.312832653061225,
472,102.48844346938776,24.312832653061225,
473,102.49165408163266,24.312832653061225,
474,102.49486469387756,24.312832653061225,
475,102.49807530612244,24.312832653061225,
476,102.50128591836734,24.312832653061225,
477,102.50449653061224,24.312832653061225,
478,102.50770714285714,24.312832653061225,
